ISBN,User-ID,Book-Rating
3608935410,276861,4.5
3608935428,276861,4.5
3608935436,276861,4.5
3704320196,276861,3.0
3886807843,276861,4.0
345423402,276862,4.5
1569312435,276862,4.5
1892213141,276862,4.0
8530805461,276863,5.0
3257218516,276866,1.5
3404126343,276866,4.0
3404131606,276866,3.0
3404139178,276866,4.5
3404143299,276866,3.5
3404614542,276866,4.0
3406457240,276866,1.5
3426192543,276866,2.5
3426702266,276866,5.0
3442421357,276866,4.5
3442443806,276866,2.0
3453092210,276866,4.0
3453108361,276866,3.5
3453126912,276866,4.0
3453130901,276866,2.5
3453132262,276866,3.5
3596129389,276866,4.5
3596237874,276866,4.5
3596247500,276866,5.0
3809410357,276866,2.5
345249372,276869,4.0
440205620,276869,4.0
9026935722,276870,3.0
425167097,276872,4.0
425181090,276872,4.0
425188221,276872,3.5
8500010452,276872,2.0
8501023450,276872,1.5
8571648972,276872,5.0
8588615126,276872,4.0
8589885291,276872,4.0
99751810,276873,3.5
273755,276875,3.5
143660204,276875,4.0
688172377,276875,4.0
8481305464,276875,2.0
8496075850,276875,4.0
8804321008,276875,4.5
8804375299,276875,4.5
8804407808,276875,3.0
8804464895,276875,3.5
8804510579,276875,3.5
8804512652,276875,4.5
8806144146,276875,4.0
8806155873,276875,4.0
8807700735,276875,3.5
8807806746,276875,4.5
8807810751,276875,3.5
8807811120,276875,3.0
8807812495,276875,0.0
8807813157,276875,4.0
8807816059,276875,4.0
8817106100,276875,3.0
8817112917,276875,4.0
8817877028,276875,5.0
8820024381,276875,3.5
8830419150,276875,4.5
8831760122,276875,0.0
8833908488,276875,2.0
8838910987,276875,4.0
8842806978,276875,5.0
8845219747,276875,0.0
8845249689,276875,3.0
8846200624,276875,4.0
8874180004,276875,4.0
8876846565,276875,3.5
8877825200,276875,1.0
8879285513,276875,3.0
8879285645,276875,3.0
8879832905,276875,3.5
8881110288,276875,4.5
8886347120,276875,3.0
8887432252,276875,4.0
8888424121,276875,4.0
449210197,276878,3.0
8817151068,276879,3.5
151446474,276884,3.0
8433967606,276884,5.0
8496280012,276884,3.5
899792145,276884,4.5
158991965,276884,3.0
64430227,276887,2.5
671723650,276887,3.5
812533550,276887,4.5
8806162160,276888,3.0
8845901840,276888,5.0
446613843,276889,3.5
140270272,276890,4.0
440241537,276896,5.0
99460343,276904,3.5
375901582,276904,5.0
439317746,276904,2.5
440228840,276904,5.0
440414121,276904,5.0
738205737,276904,2.5
1566911605,276904,4.0
60542845,276905,4.0
449148831,276905,2.5
1551666308,276905,4.5
8420430943,276911,4.0
8420636282,276911,4.5
8432205311,276911,4.5
2256690,276912,3.0
99549611,276912,3.0
701162767,276912,5.0
1852422580,276912,3.5
425139760,276915,3.5
441008291,276916,4.0
6511929,276925,0.0
25427300,276925,5.0
60520507,276925,5.0
60930934,276925,4.0
60951303,276925,5.0
99414732,276925,3.5
140154078,276925,3.0
140327592,276925,5.0
140367616,276925,0.0
141181222,276925,3.5
151010633,276925,4.0
192834312,276925,3.5
194216748,276925,2.5
240514866,276925,3.5
316666343,276925,0.0
345391810,276925,3.5
375400699,276925,4.0
385504209,276925,4.0
435272420,276925,5.0
439284031,276925,4.0
439286182,276925,4.5
439286239,276925,3.5
449221148,276925,3.5
451527747,276925,4.0
486282112,276925,4.5
486424499,276925,4.0
553275283,276925,4.0
582530431,276925,4.5
590502123,276925,3.5
595132189,276925,3.0
613329740,276925,3.5
634035410,276925,3.0
671729390,276925,0.0
671729438,276925,3.5
671746502,276925,3.5
679721851,276925,3.5
679745580,276925,4.0
691000980,276925,4.0
747545111,276925,4.0
749931434,276925,4.5
754000117,276925,4.5
804106304,276925,3.0
812583566,276925,3.5
843128240,276925,4.5
879517344,276925,3.5
971880107,276925,4.0
1400001625,276925,4.0
1400002672,276925,4.0
1853262404,276925,2.5
2061007074,276925,4.5
2266095536,276925,0.0
2290309494,276925,4.0
2742739351,276925,3.5
3522149904,276925,5.0
3775713328,276925,5.0
8401009421,276925,0.0
8401327199,276925,0.0
8401462231,276925,2.5
8401492360,276925,2.5
8408011200,276925,0.0
8420427462,276925,4.0
8420432113,276925,2.5
8420444367,276925,4.5
8420789895,276925,0.0
8422655500,276925,4.5
8422657104,276925,4.5
8422657830,276925,4.5
8422693445,276925,2.5
8423325105,276925,0.0
8423662152,276925,3.0
8423951537,276925,3.5
8423970647,276925,5.0
8423976645,276925,4.0
8426109799,276925,4.0
8427007450,276925,3.5
8429712372,276925,3.5
8429714936,276925,3.5
842975295,276925,4.5
8429753419,276925,0.0
8432227706,276925,4.0
8434830809,276925,0.0
8434840391,276925,0.0
8440627203,276925,4.0
8440696833,276925,4.5
8445071572,276925,4.0
8447306194,276925,4.5
8447312054,276925,4.0
8449416078,276925,3.0
8472453723,276925,5.0
8473068971,276925,0.0
8474104823,276925,2.0
8474263123,276925,3.5
8475071163,276925,5.0
8475961290,276925,3.0
8476722338,276925,4.0
8478809783,276925,4.5
8482180088,276925,3.5
8483221306,276925,4.0
8489163499,276925,5.0
8495501090,276925,4.5
8495501198,276925,0.0
8496077152,276925,3.5
8496077209,276925,3.0
8496246140,276925,0.0
8497931467,276925,0.0
9504910360,276925,5.0
9508521481,276925,4.5
9871138016,276925,0.0
460010239,276927,4.0
749336145,276927,5.0
1899344705,276927,2.5
439135494,276928,3.0
590302710,276928,2.5
590453661,276928,4.0
590470108,276928,3.5
590483404,276928,4.0
671021354,276928,5.0
671026283,276928,5.0
671027506,276928,5.0
671727109,276928,3.5
60964049,276929,4.0
380807343,276929,4.5
439064864,276929,5.0
2020321262,276929,4.0
2264036028,276929,3.5
2020058863,276929,4.0
2020062399,276929,4.0
2020101653,276929,5.0
2020115280,276929,2.5
2020200693,276929,4.0
2020311988,276929,4.0
2020386666,276929,0.0
2020564777,276929,3.0
2020591944,276929,4.0
2070365832,276929,4.0
2070378411,276929,3.5
2070386023,276929,2.5
2070394956,276929,2.5
2070404587,276929,5.0
2070404706,276929,4.0
2070404722,276929,4.0
2070406962,276929,3.0
2070408450,276929,4.5
2070425770,276929,0.0
2070725804,276929,4.5
2080680692,276929,4.0
2226070109,276929,4.0
2226126570,276929,4.0
2226135022,276929,3.5
2253030570,276929,4.0
2253049417,276929,0.0
2253050407,276929,0.0
2253055972,276929,4.0
2253076590,276929,0.0
2253171670,276929,4.0
2253172367,276929,4.0
2264010991,276929,2.5
2264013257,276929,5.0
2264018194,276929,1.5
2264024674,276929,2.5
2264025930,276929,1.5
2264027568,276929,2.5
2264029463,276929,5.0
226403114,276929,2.5
2264031158,276929,3.0
2264033282,276929,5.0
2264036010,276929,4.0
2264036036,276929,5.0
2266040820,276929,3.5
2266047280,276929,3.5
226604960,276929,4.0
2266086100,276929,3.0
2266096451,276929,5.0
2266102028,276929,3.5
2266102621,276929,5.0
2266104535,276929,1.0
2266105698,276929,4.0
2266121367,276929,3.5
2277302228,276929,4.0
2290303488,276929,4.0
2290308285,276929,0.0
2290312924,276929,4.0
2290315524,276929,3.5
2290321559,276929,4.0
2702424131,276929,4.0
2742724028,276929,2.5
2742724613,276929,3.0
2742729038,276929,4.0
2743602295,276929,2.5
2841469824,276929,3.5
2842611462,276929,1.5
2868696627,276929,4.5
2869304129,276929,3.5
2869304560,276929,2.5
2869304870,276929,4.0
2869305583,276929,3.0
2895400644,276929,3.5
2907572121,276929,3.5
2907572130,276929,4.5
1566190096,276934,5.0
749317256,276936,4.5
3453150538,276936,4.0
3492224628,276936,3.5
3492224768,276936,3.0
3596122279,276936,2.5
3596147700,276936,1.5
60011939,276939,4.5
99283697,276939,0.0
140187758,276939,3.0
316154601,276939,4.0
590353420,276939,3.5
713628944,276939,3.0
752844040,276939,5.0
971880107,276939,5.0
1853260665,276939,3.5
2070414256,276939,3.5
2070419657,276939,3.5
2253063339,276939,4.5
2253137243,276939,4.5
2253144452,276939,4.5
2253152072,276939,4.5
2264027134,276939,3.0
2266122690,276939,4.5
2290318329,276939,3.5
2702400612,276939,3.5
2702401694,276939,4.5
2878580753,276939,5.0
8408040383,276939,4.0
8423310353,276939,4.0
8441403210,276939,3.0
8484601072,276939,0.0
330373269,276943,4.5
8882461327,276946,3.5
3492024360,276949,4.0
8807813858,276950,4.0
140182551,276953,4.0
446310786,276953,5.0
886776783,276953,3.5
971880107,276954,5.0
3257008155,276954,4.0
3293003010,276954,4.0
3419528078,276954,4.0
3423118709,276954,5.0
3440054594,276954,2.5
3442723078,276954,0.0
3453034120,276954,5.0
3480204015,276954,4.5
3492238882,276954,4.0
3499121808,276954,0.0
3499153629,276954,3.5
3502513333,276954,0.0
3502517371,276954,5.0
3502551685,276954,3.5
3596119502,276954,4.0
3596221234,276954,3.5
3596850185,276954,4.5
3772402542,276954,0.0
3772420176,276954,3.5
3794170180,276954,0.0
3806852456,276954,4.0
3808572612,276954,4.5
3821812028,276954,3.0
3922708072,276954,3.5
7321578936,276954,4.0
312966970,276957,3.0
680359623,276959,3.0
340818182,276963,4.5
61096261,276964,4.5
312169817,276964,3.0
312864590,276964,2.5
345348664,276964,3.5
345348672,276964,5.0
345354621,276964,5.0
345385764,276964,4.0
345435036,276964,5.0
385264356,276964,5.0
425104273,276964,4.5
425172546,276964,3.5
440218667,276964,2.5
440220602,276964,4.5
446522856,276964,3.5
451180054,276964,3.0
451198514,276964,4.5
515131520,276964,3.0
517093715,276964,4.5
553266306,276964,3.0
684867621,276964,4.0
765342987,276964,4.0
812550153,276964,2.5
812550307,276964,5.0
843949163,276964,4.0
886773741,276964,3.5
886774802,276964,4.0
886774829,276964,4.0
886775426,276964,4.5
886775957,276964,5.0
886777178,276964,3.5
1572971835,276964,4.5
9722900684,276965,4.5
3499221489,276975,5.0
2422614189,276981,3.5
345425596,276984,5.0
590259970,276984,4.5
590260251,276984,4.5
590417827,276984,0.0
590426702,276984,5.0
590436422,276984,4.5
590436449,276984,4.5
590436457,276984,4.0
590436465,276984,4.5
590436481,276984,4.5
590436490,276984,4.5
590436503,276984,0.0
590442589,276984,5.0
590442988,276984,4.0
590442996,276984,5.0
590448234,276984,4.5
590448595,276984,4.5
590456458,276984,4.5
590456504,276984,4.5
590470485,276984,4.5
590483056,276984,4.5
60930187,276986,5.0
375760911,276986,5.0
689817851,276986,5.0
874869870,276986,5.0
61081450,276988,3.5
61083259,276988,3.5
61087017,276988,3.5
61094404,276988,4.0
312925689,276988,4.0
440295653,276988,0.0
671793489,276988,4.0
684845768,276988,5.0
701169176,276988,3.5
312244266,276989,4.0
8807016010,276990,3.5
8817134899,276990,4.5
99268345,276992,3.5
3100970616,276994,5.0
3257062354,276994,4.0
3257228317,276994,3.5
3423128879,276994,2.0
3423202327,276994,3.0
3426776090,276994,2.5
3442054753,276994,4.0
3442727073,276994,4.5
3453132041,276994,2.0
3478387507,276994,1.0
3492045170,276994,3.5
3492230814,276994,3.0
3499101505,276994,4.0
3545202461,276994,4.5
3548359698,276994,3.0
3550075359,276994,3.0
3596154766,276994,1.0
3596214629,276994,4.0
671011367,276997,0.0
618045996,276998,4.0
3822858617,276998,3.5
864425589,277002,3.0
8817860751,277007,3.5
452282101,277009,4.5
671025368,277010,4.0
3257060580,277010,5.0
553581112,277012,4.5
805047379,277012,2.5
892964456,277012,5.0
373250223,277018,3.5
451097009,277018,3.5
451179994,277018,4.0
9681500830,277019,3.5
8432087653,277022,5.0
553140779,277023,3.0
425182150,277028,5.0
1883473004,277031,4.0
61007129,277032,4.0
61000027,277035,3.5
812511816,277036,4.5
833531654,277036,3.5
880381736,277036,4.5
880381744,277036,5.0
722536283,277040,4.0
60505885,277042,4.0
61097101,277042,4.0
299164942,277042,4.0
312283709,277042,4.0
312983271,277042,4.0
380731851,277042,3.5
446605484,277042,3.5
446611212,277042,4.0
451188454,277042,4.5
451207955,277042,3.5
609804138,277042,4.5
671003755,277042,4.5
671047540,277042,4.0
743407067,277042,0.0
743436270,277042,4.0
786013230,277042,3.0
812509560,277042,4.0
971880107,277042,1.0
3426615355,277048,3.5
3442435838,277048,3.5
3442455707,277048,5.0
75536498,277051,4.0
99287692,277051,3.0
99845008,277051,2.5
330262130,277051,5.0
385720920,277051,5.0
393319296,277051,5.0
553262505,277051,3.5
6514251,277051,4.0
805062971,277051,3.5
3257228007,277051,0.0
3442430496,277051,4.5
3442446325,277051,4.0
3453171500,277051,3.5
3464371506,277051,1.5
9513098648,277052,4.0
590108395,277053,3.0
3442451353,277056,3.5
8425330866,277058,2.5
8481301213,277058,3.0
460905589,277064,4.0
816704627,277065,2.0
1573229571,277072,4.5
60595183,277073,4.0
9782922145,277074,2.5
2830207904,277075,5.0
3499263998,277079,2.0
434009407,277085,4.0
1841193887,277085,4.0
375700668,277087,5.0
457871971,277087,4.0
8401497680,277087,5.0
8401499917,277087,2.5
8402007287,277087,5.0
8420600369,277087,3.5
8420603066,277087,4.5
8423918335,277087,3.0
8426105084,277087,4.5
8426429807,277087,5.0
8432231380,277087,4.0
8437608570,277087,3.0
8440630921,277087,4.5
8440630922,277087,4.5
8470394126,277087,2.5
8471662531,277087,3.5
8472230082,277087,2.5
8474541913,277087,4.0
8478091351,277087,5.0
3426193310,277090,2.5
64404773,277094,5.0
64407667,277096,3.5
552545228,277102,3.5
60540940,277107,4.0
375706038,277107,5.0
812971060,277107,5.0
843951826,277107,2.5
1400032628,277107,4.0
1585861553,277107,2.0
66210151,277109,4.0
385334141,277109,2.5
425191184,277109,2.5
671027343,277109,4.0
751503894,277109,2.5
3714500799,277109,4.0
385503822,277114,4.5
3548208975,277116,4.0
399138684,277123,3.5
425189864,277124,4.5
440236053,277124,4.5
440241073,277124,4.5
553586122,277124,2.5
99935708,277128,3.0
140118608,277128,4.0
552998249,277128,4.0
3518408127,277129,3.5
1586609726,277134,3.0
865472807,277135,4.0
312960344,277139,4.0
553580680,277139,0.0
792270142,277139,3.5
688174590,277142,4.0
61097101,277143,4.0
312865040,277143,5.0
345342968,277143,4.5
345446860,277143,3.0
375756981,277143,0.0
553382411,277143,0.0
671027662,277143,3.5
767903382,277143,4.0
3785527195,277149,4.5
1558744592,277155,3.5
60002484,277157,4.0
60094117,277157,3.5
312253397,277157,0.0
312331754,277157,3.5
312874243,277157,4.5
312979517,277157,2.5
316152196,277157,3.0
316154059,277157,2.5
316287555,277157,5.0
345413890,277157,4.5
345450175,277157,3.0
345452550,277157,3.5
375727981,277157,2.5
380731851,277157,4.0
380975017,277157,4.5
385305389,277157,2.0
393045390,277157,5.0
394543289,277157,2.5
399135804,277157,3.5
399138188,277157,4.0
399141340,277157,4.0
399146466,277157,3.0
399146504,277157,3.5
399146687,277157,3.5
399147101,277157,3.5
399147144,277157,4.5
399147322,277157,5.0
399147624,277157,2.5
399148337,277157,3.0
399148450,277157,5.0
399148639,277157,3.0
399148728,277157,4.0
399149783,277157,3.5
399150811,277157,2.5
399150870,277157,0.0
399151451,277157,3.5
399151478,277157,0.0
399151770,277157,3.5
399151885,277157,5.0
425183181,277157,2.5
440111323,277157,0.0
440122147,277157,2.5
440221463,277157,5.0
441005470,277157,4.0
446519480,277157,3.5
449221512,277157,5.0
553582950,277157,4.5
670894184,277157,3.5
671024094,277157,3.5
679450408,277157,3.0
684801663,277157,3.0
684846608,277157,2.5
684871726,277157,5.0
743201604,277157,0.0
743206070,277157,3.5
743407377,277157,3.0
743486226,277157,3.5
804109990,277157,3.0
812571118,277157,2.5
971880107,277157,5.0
969691319,277159,5.0
8475251471,277165,3.5
380724987,277168,3.5
380726246,277168,5.0
380816059,277168,4.0
399139419,277168,3.5
425175405,277168,0.0
425182932,277168,5.0
440225701,277168,5.0
446602485,277168,4.5
446603406,277168,3.5
451091949,277168,5.0
553095439,277168,0.0
553227041,277168,4.5
553263226,277168,0.0
553295098,277168,4.5
553564994,277168,4.5
671024230,277168,5.0
671032658,277168,2.0
671653849,277168,5.0
722509049,277168,3.0
812500067,277168,5.0
812516001,277168,4.0
812568710,277168,2.5
843921609,277168,3.0
890875588,277168,4.5
1557730091,277168,4.5
1558172882,277168,4.5
425178102,277170,4.5
446609404,277170,4.0
446610038,277170,0.0
451178017,277170,4.0
553211056,277170,4.5
553285920,277170,4.5
871312549,277170,5.0
20259700,277171,3.5
345404114,277171,4.5
375724400,277171,4.5
385422598,277171,4.5
385479565,277171,4.5
425156028,277171,5.0
446362220,277171,4.5
449130282,277171,4.5
449213013,277171,4.0
449213730,277171,4.0
449224449,277171,4.0
451173139,277171,3.5
486282406,277171,5.0
553299506,277171,4.0
553575937,277171,4.5
553580930,277171,4.5
679737456,277171,4.5
804102511,277171,4.5
804109460,277171,4.0
804114986,277171,4.0
881503274,277171,4.5
8481302201,277176,4.0
440414806,277179,5.0
679767800,277179,3.5
60527161,277180,4.0
140244328,277180,4.5
451198948,277183,3.5
6514219,277186,3.5
6542379,277186,3.5
6543545,277186,3.5
6550983,277186,4.5
141011947,277186,3.0
340734043,277186,4.0
340770015,277186,2.5
349105227,277186,3.5
571152236,277186,2.0
571176151,277186,3.0
60390174,277187,3.5
60976683,277187,4.0
61043567,277187,3.5
62507940,277187,3.5
312977263,277187,0.0
375708413,277187,3.0
380810930,277187,4.0
385288590,277187,0.0
399141650,277187,0.0
425144690,277187,4.0
425147762,277187,2.5
440224705,277187,0.0
446310735,277187,3.5
452269865,277187,5.0
515115649,277187,4.5
515129941,277187,4.0
553249657,277187,5.0
553281089,277187,3.0
671042858,277187,5.0
671782908,277187,5.0
679425233,277187,4.0
679433090,277187,3.0
679745203,277187,4.5
679767851,277187,4.0
743223543,277187,4.5
786701420,277187,3.5
804106126,277187,5.0
805056220,277187,4.0
887307302,277187,4.0
1564141330,277187,0.0
1578630037,277187,4.5
1880323818,277187,5.0
1929590059,277187,5.0
345251547,277187,4.0
449003800,277187,4.0
4490176612,277187,4.5
671781383,277187,3.5
140254188,277188,4.0
385510500,277188,3.0
525945636,277188,2.0
743422732,277188,0.0
789401487,277188,3.5
743412320,277189,4.0
20847459,277195,3.5
60196076,277195,4.5
60391626,277195,5.0
60502258,277195,4.0
60908548,277195,3.5
60911271,277195,3.5
60914548,277195,4.0
60960930,277195,4.0
60987561,277195,3.5
62500279,277195,3.5
62500295,277195,5.0
62511700,277195,4.0
156444500,277195,4.0
156799804,277195,0.0
312148160,277195,4.0
312204809,277195,3.0
312848790,277195,0.0
316666343,277195,4.0
316734837,277195,3.5
330332775,277195,5.0
345353404,277195,3.5
345384202,277195,4.5
345413881,277195,4.0
345459407,277195,3.0
375406328,277195,3.5
375724672,277195,5.0
375822330,277195,4.5
385149514,277195,3.0
385423446,277195,4.0
385475721,277195,0.0
385483503,277195,4.0
385729332,277195,3.5
394569652,277195,4.0
394726413,277195,4.5
394757572,277195,3.5
399142789,277195,0.0
425117740,277195,4.5
440174953,277195,4.5
440214424,277195,3.5
440236673,277195,0.0
446604801,277195,5.0
446605484,277195,4.5
446606189,277195,0.0
446606383,277195,0.0
446609323,277195,4.5
449134482,277195,5.0
449223345,277195,3.5
451195825,277195,4.0
517309840,277195,4.5
553251996,277195,5.0
553266110,277195,5.0
553268880,277195,5.0
553273604,277195,3.5
553347756,277195,5.0
553379615,277195,5.0
553572997,277195,4.5
618093974,277195,4.0
670869902,277195,5.0
671010115,277195,5.0
671021001,277195,5.0
671256181,277195,5.0
671510053,277195,4.5
671647458,277195,5.0
679435506,277195,4.5
679455876,277195,5.0
679459618,277195,5.0
679723285,277195,4.0
679741666,277195,0.0
679745203,277195,3.5
679746048,277195,2.5
684804018,277195,4.0
684807548,277195,4.5
684841347,277195,5.0
684859769,277195,4.5
723216428,277195,0.0
743458036,277195,4.5
786862297,277195,4.5
802115160,277195,3.0
804107149,277195,4.0
804109460,277195,4.0
811801802,277195,4.0
811826880,277195,0.0
831771690,277195,4.5
852072864,277195,5.0
871313073,277195,4.0
880118610,277195,4.0
916318405,277195,4.0
939149311,277195,4.0
1401300448,277195,5.0
1558743669,277195,4.5
1571740562,277195,4.5
1573220779,277195,4.0
1573221856,277195,5.0
1577311507,277195,4.5
1582430110,277195,3.5
1882897579,277195,5.0
468109753,277195,3.5
684144433,277195,0.0
911824529,277195,0.0
345397606,277196,4.5
425034682,277196,4.0
425184463,277196,0.0
441694004,277196,2.5
449205975,277196,3.5
449209733,277196,5.0
449238946,277196,4.5
553271644,277196,3.5
670820555,277196,5.0
671446703,277196,4.5
671749013,277196,5.0
688171923,277196,4.5
743205812,277196,4.0
812521129,277196,4.0
828002118,277196,3.5
812551788,277196,3.5
316969680,277197,4.0
375703861,277197,3.5
440225442,277197,4.0
553271571,277197,4.5
743206045,277197,5.0
743229878,277197,3.0
307006450,277203,4.0
307127923,277203,4.0
307302016,277203,4.0
307302636,277203,4.0
307987655,277203,4.0
316563242,277203,4.0
380600129,277203,0.0
380702843,277203,4.5
380710404,277203,5.0
394800010,277203,4.5
394800028,277203,4.5
394800184,277203,4.5
394800290,277203,4.0
394809670,277203,4.0
394925696,277203,4.0
439083702,277203,4.0
439213592,277203,4.0
